id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
31695,True,Isfahan,Wednesday 09AM,"دارای 18 ماه گارانتی مدیاپردازش و بدون مشکل رجیستری
گوشی آیفون کاملا نو و پلمپ می باشد
32گیگ
رنگ مشکی مات که از سایر رنگ ها کمی گران تر است
LL/A
قیمت رو  خوب زدم  که فروش بره",2,NA,web,2889000,iphone7 نو با گارانتی 32GB مشکی,NA,NA
31766,True,Tehran,Tuesday 05PM,"یکعدد سفید و یک عدد مشکی
سفید بسیار تمیز ولی مشکی خش داره کمی
گوشی اصلیه
۳جی ساپورت
با کلیه لوازم
تخفیف جزئی به مشتری واقعی",0,NA,mobile,530000,۲ عددj5 تمیز,NA,NA
31783,True,Tabriz,Thursday 05AM,یک عدد گوشی لومیا 920 در حد صفر بدون خط و خش و بدون هرگونه بازشدگی با سیستم عامل ویندوزفون ارتقا یافته به ویندوز 10 همراه با جعبه و هندزفری اورجینال نوکیا و یواس بی کابل به فروش می رسد لطفا خریدار واقعی تماس بگیرد تخفیف جزئی پای معامله,4,NA,web,450000,لومیا 920  درحد صفر,NA,NA
31842,True,Ahvaz,Tuesday 04PM,تمیز در حد اک فقط هنزفری نداره,0,NA,mobile,3400000,p6 تمیز در حد اک,NA,NA
31921,True,Tabriz,Thursday 12AM,به شرط، دو ماه نیست خریداری شده، معاوضه ندارم مقطوع  قیمت رو خوب زدم,0,NA,mobile,450000,هواوی پی هشت لایت مشکی,NA,NA
32038,True,Mashhad,Sunday 09AM,گوشی خیلی خوبیه قیمتشم موبایل فروشی داده فقط چون میخوام دو سیم بخرم میفروشم دوربین 8حافظه داخلی 16 کنتره ش یکم زدگی داره که زیر گارد اصلا مشخص نیست با هواوی هانر هم تعویض میکنم بقیه ش سر میدم لطفا خریدار واقعی تماس بگیرد,3,NA,mobile,250000,گوشی سامسونگs2,NA,NA
32070,True,Ahvaz,Tuesday 05PM,"یه ایکس باکس 360ارکد دارم که خیلی تمیزه با یه.دسته اضافه و هارد 120گیگ و تعدادی بازی دوتا دسته ها گارد دارن دستگاه تعمیر نرفته همه بازی ها رو اجرا میکنه 
من میخوام با گوشی عوضش کنم چون گوشیمو فروختم پیشنهاد خودتون رو واتساپ یا اس کنید اگه گوشی خوبی داشته باشین 100سر هم میدم 
$NUM

با تشکر از دیوار",0,NA,mobile,700000,تعویض ویژه ایکس باکس باگوشی,NA,NA
32151,True,Shiraz,Friday 04AM,فاکتور خریدش هم هست 2سیم کارت ومموری خور هست قیمت مغازه دار الان 190 تومان هست من می دم 150 لطفا تخفیف هم نخواهید سفیدهم هست با نو هیچ فرقی نداره ممنون,1,NA,mobile,150000,نوکیا 222فقط2هفته استفاده شده,NA,NA
32300,True,Shiraz,Tuesday 07AM,"گوشی ۲هفتست دستمه بدون کوچکترین خط و خش همراه با گلس و بک کاور.
اگه مشخصات گوشیو بخونید میفهمید چه کاربردهایی داره.
رنگ مشکی حافظه ۳۲",1,NA,mobile,1070000,نکسوس ۵x 32G,NA,NA
32436,True,Tehran,Saturday 09AM,"سلام
گوشی کاملا سالم .ب شرط اصلی بودن تر تمیز بدون تعمیر.درحد .از همه لحاظ خاطر جمع .رنگش گلده.قاب و گلس هم داره.لوازمش کامل و اصلی",0,NA,mobile,1050000,گوشی موبایل 5s.32,NA,NA
32458,False,Kermanshah,Sunday 02PM,"سالم بدون ایراد
یک ماه کار کرده
بدون هیچ گونه خط وخش",3,NA,mobile,1342000,گوشی موبایل سامسونگ اس6,NA,NA
32536,True,Tehran,Saturday 06PM,"گوشی ١٢٨ گلد هست 
بدون تعمیر هست همه چی اوکی هست 
کارتون لوازم همه چی کامل 
 گلس پشت رو دارد 
یه عدد قاب خوب هم تقدیم میکنم 
معاوضه هم با 5sدارم 
خریدار تماس مرسی از برنامه دیوار تکراری نیست",2,NA,web,2000000,٦پلاس١٢٨گلد معاوضه,NA,NA
32560,True,Qom,Thursday 10AM,"باسلام..یه تب لت 10اینچ مارکfriend ساخت هنگ کنگ.. بسیارعالى سیمکارت نمیخوره
به همراه یک گوشى سامسونگj1 ace فورجى.. فقط تاچ و ال سى دى مىخواد.. تعویض میکنم باs3 وهمرده",0,NA,mobile,-1,تب لت+samsung j1ace,NA,NA
32583,True,Shiraz,Saturday 08AM,کم کار در حد یکماه ---بی خط وخش-گلس---بک کیس عالی,0,NA,web,450000,گوشی هواوی گلد4x,NA,NA
32623,True,Tehran,Wednesday 01PM,گوشی موبایل iphone 4s بسیار تمیز مشکی ١٦ گیگ سالم بدون مشکل فنی بسیار تمیز,4,NA,mobile,-1,Iphone 4s,NA,NA
32681,False,Tehran,Tuesday 07AM,"همه چیز سالم
با مهلت تست تقدیم میشه.
لوازم کامل و فابریک
بدلیل خرید ٧
فقط فروش معاوضه ندارم.
با گلس و يك بك.",1,NA,web,850000,iphone 5s black 16g,NA,NA
32831,False,Tehran,Sunday 08AM,یک دستگاه samsung j5 مشکی بدون خط و خش. تیر ماه خریداری شده و کاملا سالم است. همراه با فاکتور و ضمانت نامه.,0,NA,mobile,500000,Samsung J5,NA,NA
32947,True,Tehran,Tuesday 05PM,بدون خط و خش و ضربه،گارانتى اصلى،کره اى،شارژر و باترى اضافه،پشت چرم،قاب Quick Circle,2,NA,mobile,850000,گوشى موبایل ال جى G4,NA,NA
33016,True,Tehran,Friday 05AM,"گوشی سونیv آکبند
$NUM
$NUM",4,NA,mobile,350000,گوشی سونیVآکبند,NA,NA
33034,True,Ahvaz,Friday 05AM,"این گوشی رو یک ماه نشده که خریدم اونم به قیمت 1/700/000
دارای مشخصات:
دوربین$NUMسلفی...5
آندروید....6
صفحه نمایش....6 اینج 
حافظه...16
لطفا فقط واتس اپ چون من سرکار هستم 
باتشکر ازسایت دیوار",2,NA,mobile,1400000,گوشی هواوی میت 7,NA,NA
33449,True,Kermanshah,Saturday 03PM,"سامسونگ اس 5 سریه اول -کیفیته ال سی دی و دوربین و اسپیکر و مکالمه عالی-
گوشی تک سیم و فورجی میباشد
اندروید 6
گوشی از هرنظر تضمین میباشد
اگر پیام میدین بنویسید  اس 5   
وسایل تکمیل و اصلی",2,NA,mobile,850000,سامسونگ S5 سفید رنگ فورجی,NA,NA
33613,True,Mashhad,Sunday 11AM,"رنگ گلد . گرون ترین رنگ هست .
۳۲ گیگ داخلی .
دوسیم ۴جی .
با لوازم اصلی و فابریک .
تمیز و کم کار .۲ماه کارکرد.
قیمت مناسب زدم نسبت ب بقیه . تخفیف جزیی.
گوشی خیلی تمیز .
۹ ماه دیگر گارانتی دارد . گارانتی مرکزی",3,NA,mobile,1300000,s6 دوسیم گلد ۳۲,NA,NA
33627,True,Tehran,Sunday 06PM,سلام گوشی تمیز داره خاک میخوره چون ایفون خریدم احتیاجی ندارم ...جعبش ١٦ گیگ بوده ولی به خاطر اینکه ال جی فراخوان زد ٣٢ گیگ کردن رنگشم طلاعیه گرانتی هم داره,0,NA,mobile,550000,گوشی lg g3,NA,NA
33646,False,Tehran,Thursday 08AM,ایفون ٥ اس ،. ١٦ گیگ    lla سالم سالم وسایل کامل : قیمت:$NUMcable sharj.  earpod کامل,4,NA,mobile,-1,ایفون ٥s,NA,NA
33654,False,Isfahan,Wednesday 05AM,"تاچ شکسته 
ال سی دی سالم 
دوربین 5
اندروید 4,4
دارای بیمه وگارانتی
لطفا پیام بگذارید",2,NA,mobile,180000,پرستیژیو,NA,NA
33823,True,Tehran,Monday 07AM,"بسیار تمیز و فابریک silver
با تشکر از دیوار",2,NA,mobile,220000,قاب کامل و فابریک ٨٨٠٠,NA,NA
34046,True,Mashhad,Thursday 09AM,"۳روزه کار کرده،سالمه سالمه این گوشی ۲۰۱۶ هم هست با اندروید$NUMخیلی گوشی خوبیه بدون هنگ و اینا چون بازی اسفالت ۸ ریختم روش راحت باز میکنه خودم ۳۸۰ خریدم با‌ گلس که شد ۴۰۰
دو سیم کارتم هست و‌رنگشم سفید و حافظه ۴ گیگ
هندزفریشم هنوز استفاده نشده خلاصه که نو نو فقط میخوام بفروشمش اینه که‌‌ کوچیکه فقط همین 
وگرنه خیلی خوبه و ازش راضیم و قیمتشم مقطوع چون واسه ۳روز خیلی ضرر کردم...",0,NA,mobile,350000,j 1 ace 2016,NA,NA
34100,True,Tehran,Tuesday 01PM,نو و پلمپ (بازنشده),2,NA,mobile,-1,گوشی جی ال ایکس ماد (GLX G6),NA,NA
34296,True,Tabriz,Friday 12PM,"iPhone 5s. 64GB گلد دقیقا عین نو!
با کارتن و لوازم کامل
لطفا تماس تلفنی",4,NA,mobile,1150000,iPhone 5s. 64GB گلد دقیقا عین نو!,NA,NA
34321,True,Shiraz,Wednesday 02PM,16GB بدون کوچکترین خط و خش و ضربه  ios 9 سرعت فوقلعاده بالا سفارش امریکا پشت و رو برچسب و کاور با 2 صفحه برنامه های کاربردی با 2 کابل اضافی 48 ساعت مهلت تست,2,NA,web,450000,iPhone 4s 16GB ll/a,NA,NA
34394,False,Tehran,Thursday 03PM,"هوآوی Y6 درحدنو بسیار سالم تابحال تعمیر یا باز نشده به همراه یک عدد ضد ضربه اصلی 
قیمت=مقطوع 
لطفا اس ام اس ندید فقط تماس تلفنی.
با تشکر...",1,NA,web,290000,هوآوی Y6 نو نو,NA,NA
34651,True,Shiraz,Tuesday 02PM,"بسیار تمیز در حد آک ۲۴ ساعت مهلت تست
هندسفریش ۱بار استفاده شده برای تست
گوشی دومم بوده زیاد باهاش کار نکردم 
ال ال ای آمریکا(اصل)
رنگ گری 
بک کاور و گلس روشه
معاوضه ندارم فقط فروش",4,NA,mobile,-1,آیفون فایو اس 64,NA,NA
34678,True,Isfahan,Thursday 08AM,گوشی واقعااک وبدون کوچکترین نقطه باگلس وگارد.باگارانتی.باa3مدل2016هم معاوضه میکنم.یاعلی,0,NA,mobile,580000,سامسونگa5رنگ سیلور,NA,NA
34754,False,Qom,Wednesday 01AM,"در حد نو
رنگ سورمه ای",0,NA,web,-1,گوشی سامسونگ اس 2پلاس,NA,NA
34827,True,Tehran,Friday 03AM,اپل واچ سری دوم سایز ٤٢ milanese loop رنگ Black Space آکبند,1,NA,mobile,3700000,اپل واچ  سری ٢ milanese loop,NA,NA
34954,True,Mashhad,Monday 10AM,"کم کار،فوق العاده سالم،میشه جای آک فروخت!
آنلاک فکتوری LL/A .گارانتی اینترنشنال داره تا آگوست$NUM
با لوازم جانبی اصلی و درجه یک.
هنوز هندزفری از پلمپ خارج نشده!
تعویض ندارم.
مشتری واقعی تماس لطفا.
تخفیف جزئى پاى معامله.
باتشکر.",1,NA,web,1780000,iPhone SE 64g Gray آک,NA,NA
34997,False,Kermanshah,Saturday 10PM,دارای دو عدد قاب اکواریومی و شسطی شیک .کاملا سالم و بی خطو خش.رنگ سورمه ای,0,NA,mobile,400000,Samsung s3,NA,NA
35016,True,Ahvaz,Monday 07AM,"سالم بدون مشکل
قیمت مناسب
١٣٥ تومان
تخفیف جزیی پای معامله",2,NA,mobile,135000,هواوی Y220,NA,NA
35393,False,Tehran,Sunday 05AM,iphone 6s plus 128Gb space gray یک ماه کار کرد,0,NA,web,2800000,iphon 6s plus 128Gb یک ماه کار کرد,NA,NA
35467,True,Shiraz,Friday 03AM,بسیار تمیز بدون کوچکترین خط و خشی،فقط فروشی و معاوضه نمیکنم،وسایل کامل و اصلی و ٢٤ساعت تست .فقط جوابگوی تماس هستم(سفارش امریکا میباشد),3,NA,mobile,1600000,ایفون سیکس٦٤,NA,NA
35558,True,Tehran,Wednesday 08AM,"iphone 6s plus 128G 
کاملا نو
Gray رنگ
یکماه استفاده شده.",3,NA,web,2600000,iphone 6s plus 128G,NA,NA
35798,False,Kermanshah,Thursday 04AM,"گوشی درحداکه،بدون خطوخش ،لوازم کامل وهمگی فابریک خودش هستند
،سالم،ازهمه لحاظ هم ضمانتش میکنم. (سری اوله)،قیمت هم مقطوعه.خواهشابرای تخفیف زنگ نزنید.یاعلی",3,NA,mobile,400000,جی750سفیددرحداک,NA,NA
36518,True,Tehran,Tuesday 12PM,این گوشی خوب هست بد فقط در پشتش جای چند تا نقطه هست.,0,NA,mobile,170000,هواوی y3سالم,NA,NA
36562,False,Karaj,Friday 09AM,معاوضعه هم میکنم فقط تو تلگرام بهم پی ام بدین,0,NA,mobile,1200000,سامسونگ A5سری 2016,NA,NA
36622,False,Tehran,Tuesday 02PM,"ایفون 6s 64 تمیز 3 ماه خریداری شده 
فوری قیمت مقطوع 
لطفا sms بدهید",1,NA,mobile,1950000,iphone 6s 64gig,NA,NA
36660,True,Tehran,Monday 10AM,"بلکبری پریو نسخه 1001 که شارژ وایرلس و شارژ سریع رو ساپورت میکنه
گوشی سالم و تمیز میباشد فقط یه ضربه کوچیک داره که تو ذوق نمیزنه
با ایفون 6 به بعد و ایپد ایر 2 هم معاوضه دارم ولی سر نمیتونم بدم زیاد",3,NA,mobile,1500000,blackberry prive,NA,NA
36693,True,Tehran,Thursday 12PM,صفحش شکسته ولی روشنه کارتن و لوازم کامل قیمت مقطوع,3,NA,mobile,470000,HTC One A9 شکسته,NA,NA
36709,True,Tehran,Saturday 07PM,گوشى فوق العاده فقط دور گوشى چند نقطه رنگ پریدگى داره که اونم مشکل اکثر سامسونگ ها میباشد . تخفیف داده میشود ( تلگرام هم جواب داده میشود),2,NA,web,300000,سامسونگ S2 پلاس,NA,NA
36774,True,Tehran,Monday 11AM,"باسلام گوشی آیفون5 ب شرط اصلی بودن لوازم تکمیل و اصلی. گوشی پشت و رو بدون خط وخش ولی دورش خیلی جزیی خش داره و پایین گوشی سمته راست هم ک تو عکس گذاشتم ی خوردگی کوچیک داره
جای سوکت شارژش خراب شده بود ک دادم تعویض کردن و اصلی گذاشتن
گوشی رو با مهلت تست میدم
با هیچ چیزی تعویض ندارم
قیمتم هم مقطوع هست",4,NA,mobile,750000,آیفون5 عالی32 گیگ,NA,NA
36916,False,Shiraz,Wednesday 08AM,گوشی نوکیای ساده واصل,2,NA,mobile,50000,نوکیای نو همراه کارتون اصل  عالی,NA,NA
36970,False,Mashhad,Monday 06AM,فقط پیام بدین ال سی دی و تاچ و باتری,0,NA,mobile,-1,تاچ ال سی دی ایفون ٥اس,NA,NA
37000,False,Tabriz,Tuesday 05PM,گوشی در حد صفر.دوربین عقب 13 سلفی 8 رم 16 داخلی.رنگ مشکی.تخفیف جزیی پای معامله.فقط زنگ,0,NA,mobile,730000,گوشی ال جی استایلوس 2,NA,NA
